fpr,tpr
0.08012188564258828,0.09661093538183461
0.08012188564258828,0.09688206055128784
0.08030112923462986,0.09697243560777226
0.08030112923462986,0.09706281066425666
0.08048037282667145,0.09715318572074108
0.08048037282667145,0.09724356077722549
0.0810181036027962,0.09751468594667871
0.0810181036027962,0.09769543605964753
0.08119734719483779,0.09778581111613195
0.08119734719483779,0.09787618617261636
0.08173507797096254,0.09814731134206958
0.08173507797096254,0.098237686398554
0.0822728087470873,0.09850881156800723
0.0822728087470873,0.09859918662449164
0.08281053952321205,0.09887031179394487
0.08281053952321205,0.09896068685042927
0.08316902670729522,0.0991414369633981
0.08316902670729522,0.09941256213285134
0.08352751389137839,0.09941256213285134
0.08352751389137839,0.09950293718933574
0.08370675748341996,0.09959331224582016
0.08388600107546156,0.09959331224582016
0.08388600107546156,0.09986443741527339
0.08406524466750313,0.09995481247175779
0.08406524466750313,0.10004518752824221
0.08424448825954473,0.10013556258472661
0.08424448825954473,0.10058743786714866
0.0846029754436279,0.10076818798011748
0.0846029754436279,0.1008585630366019
0.08478221903566947,0.1009489380930863
0.08478221903566947,0.10103931314957072
0.08514070621975264,0.10122006326253954
0.08514070621975264,0.10131043831902395
0.08621616777200215,0.10185268865793042
0.08621616777200215,0.10194306371441482
0.08639541136404373,0.10203343877089924
0.08639541136404373,0.10221418888386805
0.0867538985481269,0.10239493899683687
0.0867538985481269,0.10284681427925893
0.08693314214016849,0.10293718933574333
0.08693314214016849,0.10302756439222774
0.08711238573221007,0.10302756439222774
0.08711238573221007,0.10320831450519656
0.08729162932425166,0.10329868956168098
0.08729162932425166,0.10338906461816538
0.08747087291629324,0.1034794396746498
0.08747087291629324,0.10366018978761862
0.08765011650833483,0.10375056484410303
0.08765011650833483,0.10420244012652508
0.088008603692418,0.1043831902394939
0.088008603692418,0.10465431540894712
0.08854633446854275,0.10492544057840036
0.08854633446854275,0.10519656574785359
0.0890840652446675,0.10546769091730682
0.0890840652446675,0.10582919114324446
0.08944255242875067,0.10600994125621328
0.08944255242875067,0.1061906913691821
0.08962179602079226,0.10628106642566651
0.08962179602079226,0.10646181653863533
0.09015952679691701,0.10673294170808857
0.09015952679691701,0.1070040668775418
0.0903387703889586,0.1070040668775418
0.09051801398100018,0.1070944419340262
0.09051801398100018,0.10781744238590149
0.09087650116508335,0.10799819249887031
0.09087650116508335,0.10808856755535472
0.09105574475712493,0.10817894261183914
0.09105574475712493,0.10835969272480796
0.09123498834916652,0.10845006778129236
0.09123498834916652,0.10854044283777678
0.0914142319412081,0.10863081789426118
0.0914142319412081,0.10872119295074559
0.09159347553324969,0.10881156800723
0.09159347553324969,0.10899231812019883
0.09177271912529127,0.10908269317668323
0.09177271912529127,0.10917306823316765
0.09195196271733286,0.10926344328965205
0.09195196271733286,0.10935381834613647
0.09231044990141603,0.10953456845910528
0.09231044990141603,0.1096249435155897
0.0924896934934576,0.1097153185720741
0.0924896934934576,0.11016719385449616
0.09284818067754078,0.11034794396746497
0.09284818067754078,0.11070944419340262
0.09320666786162395,0.11089019430637144
0.09320666786162395,0.11125169453230908
0.09338591145366554,0.11125169453230908
0.09338591145366554,0.1114324446452779
0.09356515504570712,0.11152281970176231
